scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
81,140.16335028361192,108.27843559758674,1.0,200.7241501991929,86.6557422432517,1.0,321.80819157344797,107.4906793931545,1.0,147.04887373952994,109.09821088217457,1.0,138.97178526654307,250.84264366541709,1.0,200.07236503983796,225.93028592978794,1.0,312.04465024603275,304.1722231835484,1.0,147.53402569838872,361.6373546984511,1.0
82,137.5059615293502,108.26957462074283,1.0,202.18239655865656,84.5883202358832,1.0,318.37049805393957,110.2996348126751,1.0,144.03138798411132,109.72001702739313,1.0,136.51887984963798,251.07133199945986,1.0,201.81601052389365,226.81419295320495,1.0,308.5880624144909,300.6307616639879,1.0,144.77313771840895,361.89077359089504,1.0
83,133.82878920539417,108.32854095983112,1.0,209.08392220754544,83.01103733261108,1.0,313.8966781616096,111.92425406750093,1.0,142.04243636762675,110.36597802889084,1.0,133.11602372223032,251.38081081592853,1.0,208.69358630290674,227.95746033818682,1.0,304.23234021038206,296.8458201325067,1.0,142.92435999046072,362.4898657246768,1.0
84,130.19067851476754,108.09455061918433,1.0,219.93431534961405,81.86136778671539,1.0,309.7633907274462,111.52377480738082,1.0,138.57865973681854,110.84166747583323,1.0,129.78470048334145,251.70828927431523,1.0,219.28207963774378,229.1694304184864,1.0,300.4008823394124,296.0325311970575,1.0,139.78550668100382,362.49134136071814,1.0
85,127.3172129239359,108.34355174004241,1.0,231.99162178221434,82.2310163642839,1.0,306.64896048039816,110.91991120947156,1.0,135.1012979159862,111.63391270753772,1.0,127.09999282788047,251.82406832039416,1.0,230.78826604308978,230.90739155086783,1.0,297.5160645391247,294.9265762744504,1.0,136.59232090778693,362.64132709759303,1.0
86,123.67302182626328,108.40408515130996,1.0,240.79751614713442,83.50298553545808,1.0,303.55331148363763,110.32108884224814,1.0,128.13509735513895,112.07950329967808,1.0,123.72622931233963,252.00482821439417,1.0,239.04892945695912,233.395626802504,1.0,294.6693646156021,294.49995349265737,1.0,130.3477665916578,362.39384651097924,1.0
87,119.42463655957204,108.4697419243834,1.0,250.13610251271754,86.15936009249995,1.0,300.00749521729296,109.30293082712802,1.0,124.98950359869114,112.97469898638886,1.0,119.79531087372034,252.38819765891228,1.0,247.5999733250142,236.16216828485048,1.0,291.44181843855307,294.4622057159246,1.0,127.43533889587059,362.6066968838116,1.0
88,115.64411377417062,108.43246901069077,1.0,261.0034795290205,90.87501648667285,1.0,295.0450914124927,108.71550416221133,1.0,120.17011684454282,112.96626504013275,1.0,116.30521173879441,252.34375251621537,1.0,257.2818748738918,238.9745429146151,1.0,286.87580525667977,294.38676048139,1.0,123.1599446885102,362.5919807856124,1.0
89,111.8154468934659,108.57701522220475,1.0,267.6640751839274,91.49855398337675,1.0,290.7292132155568,107.3346273954213,1.0,120.1003053162359,112.27548932479884,1.0,112.74626219483721,252.03496441239588,1.0,263.5911760108107,241.26080356347617,1.0,282.9601837937847,294.49262158386955,1.0,123.19408742722847,362.7465792164829,1.0
90,107.9874240249306,109.15814872149639,1.0,274.5285807762433,91.53345606122062,1.0,285.4876664825864,106.18750222684154,1.0,117.0790060585218,111.80325401893727,1.0,109.13487302889091,251.67425387084444,1.0,270.1836659852125,243.09742295459912,1.0,278.1645226221002,294.30958579868684,1.0,120.57975395067345,362.96424566530436,1.0
91,104.35689621506668,109.7807030906198,1.0,279.28064654208384,91.0054483328549,1.0,280.4414252353744,105.28364217450401,1.0,110.87604488560335,111.59208247487909,1.0,105.70290818384268,251.51424723180068,1.0,274.8537348223312,245.44918454783783,1.0,273.53344090831513,294.05124521743954,1.0,115.1063760406336,363.184213476246,1.0
92,100.6682607502656,110.62179724238335,1.0,282.3273363347633,89.79125806424473,1.0,275.9194681559275,104.70936047580427,1.0,101.6434408403062,112.43810573107122,1.0,102.19237274949583,251.50850769148124,1.0,277.9992699913474,247.58203408093985,1.0,269.3752145392515,293.9912957473904,1.0,106.80149650577737,363.6523266444061,1.0
93,96.84467882794769,111.5815633858537,1.0,285.13825890972004,87.95932137468517,1.0,271.7421358848093,104.2213049061524,1.0,101.87437262185827,111.26902542763305,1.0,98.54160908806296,251.37219723518618,1.0,281.0069575884431,248.94955646966977,1.0,265.53589905792614,294.08003340476085,1.0,107.17220717531154,364.31022982312373,1.0
94,92.47842227273927,112.81352583962975,1.0,288.4885793408701,86.55420709995815,1.0,267.10558511780937,104.17083694947921,1.0,98.94354300766828,109.29716843392694,1.0,94.35561371261045,251.13966492869864,1.0,284.4515336609803,249.664235211254,1.0,261.2487904869853,294.2631313858087,1.0,104.84615592830986,364.7888663746883,1.0
95,88.70677796418875,114.04936903344125,1.0,290.1588832660251,85.46752877295192,1.0,262.04424369419297,104.2034751497504,1.0,97.10931644471961,106.43249543977961,1.0,90.71382719135713,250.38256646576428,1.0,286.22240835834685,249.4604565138016,1.0,256.5535179846582,294.12911541113584,1.0,103.6147487029658,365.14138738293775,1.0
96,84.33274563737376,115.56195977553944,1.0,291.42197984628274,84.4836187789939,1.0,256.530425628506,103.42060630835184,1.0,94.62614496696902,102.28951759630802,1.0,86.48384129003597,249.82597626222378,1.0,287.57766950441254,248.66657073660338,1.0,251.49224924888662,294.1940467209628,1.0,101.98283904453314,365.46970178677066,1.0
97,81.32619621548719,116.51176208114718,1.0,292.0615679981126,83.96163216005499,1.0,250.2757689082376,102.83729102628078,1.0,93.99900366370255,97.4984951815165,1.0,83.58608419762791,249.33196875731147,1.0,288.2618245079344,247.8880245133309,1.0,245.72183386665327,293.8949905512067,1.0,102.08321450625047,365.3447850856034,1.0
98,77.41046973858357,118.34723063715444,1.0,292.8573671663606,84.05682230907153,1.0,245.37775432983858,102.47587152675473,1.0,96.83510339304823,95.80279118354272,1.0,79.73956226451635,248.63994340793317,1.0,288.98162751060863,246.21773041457,1.0,241.1932800403149,293.52356324494804,1.0,104.83599018808734,365.7633531600086,1.0
99,73.23202896581903,119.4316493080058,1.0,292.9862448967293,84.74952532482597,1.0,240.21893880561527,101.50216313049074,1.0,108.4587858383753,92.91679656052656,1.0,75.74236609762512,248.13432596615093,1.0,288.97147148444594,244.85478741374243,1.0,236.46193641768429,293.26539194103776,1.0,115.54339495638831,365.3844216171426,1.0
100,69.12001937530712,118.36188805496273,1.0,293.3093265786828,85.98830757265598,1.0,235.03266083893243,101.34758749776098,1.0,122.64993547954684,89.24747241259429,1.0,72.06599773076942,247.6436416111398,1.0,289.06056854237164,243.59808463592157,1.0,231.65719570968574,292.98518910623875,1.0,128.6225355147301,363.2517729865988,1.0
101,67.6228303160019,115.70596543165408,1.0,294.91737902113357,88.21276687688429,1.0,229.96141044736737,101.09241561750991,1.0,138.83327533798462,87.85568366609638,1.0,71.00365459020134,247.8322682284673,1.0,290.21949264310945,242.30827067741018,1.0,226.9726671539333,292.9583637942376,1.0,143.1425208897777,359.3488758859117,1.0
102,67.07100096930078,111.74819653475323,1.0,295.640369401485,90.19090738493799,1.0,224.99580282607454,100.419552366539,1.0,156.08478557455447,87.91503255299492,1.0,70.97630232339125,248.50704095810215,1.0,290.571528787614,241.03587763019848,1.0,222.42556283561933,293.43090938925576,1.0,158.41094123799672,355.4288408544557,1.0
103,67.98397827125216,105.55556433227942,1.0,297.7730817326106,92.04066572022856,1.0,218.4154601886546,100.39692697378493,1.0,171.85906513497113,88.72148919185337,1.0,72.57920024008851,249.97365931527662,1.0,292.3038657538454,240.42761862639034,1.0,216.33054861797694,293.4390806568774,1.0,172.2662352362119,351.54203612325284,1.0
104,69.7669991672222,97.77920367177471,1.0,298.65673097019055,94.37097708768725,1.0,213.31570985100825,100.69959886535966,1.0,180.2872090617674,92.0399037636691,1.0,75.18379036460435,252.18172928174573,1.0,292.77367403570634,240.48255777671665,1.0,211.585376531991,293.3461090336768,1.0,179.27315193473115,349.5366933219302,1.0
105,75.20561236834307,91.46106265844121,1.0,300.2843564273013,96.12274147674471,1.0,209.54232127946693,101.19654863713248,1.0,185.98219444943993,95.58089049827468,1.0,80.99099656121314,254.32903425961322,1.0,294.0538212736684,240.84502150979392,1.0,208.070162917051,293.6514970408209,1.0,183.82957955192475,348.19501420231694,1.0
106,79.75873275715938,86.77839453453518,1.0,300.6527275900833,97.86448443008132,1.0,206.89562438349606,100.91363135399203,1.0,182.40601978462126,99.43857554605992,1.0,85.78494832631321,256.6929006568811,1.0,294.1258963977523,240.914752412397,1.0,205.66153601576684,294.5298943663953,1.0,180.11653768806895,346.9392306692225,1.0
107,85.94407502047125,81.74927437975404,1.0,300.04173592165523,100.86327894777173,1.0,206.90845216313295,99.16441920658549,1.0,179.764126497931,102.86080327821861,1.0,92.1332047712465,259.48656862880415,1.0,293.0787807956103,242.32933487733402,1.0,205.8281165268444,296.2679243123914,1.0,177.3032943594154,347.05487100274513,1.0
108,91.51007611189534,80.01244799829843,1.0,297.7550102043492,102.89841150252387,1.0,205.1443854065233,97.2698590075268,1.0,174.29535720676066,103.93819077922427,1.0,97.50535788084835,261.48823452145376,1.0,290.5907227090949,244.18198835035471,1.0,204.35289381021872,297.8788883314205,1.0,172.29994458564963,346.7108410512766,1.0
109,97.42098458300836,79.8502797054717,1.0,295.7713264214832,105.15080802797581,1.0,211.617598947001,94.89360339607173,1.0,170.1027535686939,104.73399676060285,1.0,103.00127021676262,262.9020362063141,1.0,288.3507034682501,245.60110451329052,1.0,210.62456414188813,302.3159812226739,1.0,168.4698001931394,346.6351235064762,1.0
110,102.61191948219512,80.50054993182827,1.0,290.81335839828125,105.46008338336335,1.0,216.9732995418505,93.36442912706977,1.0,165.53593892341377,105.98998397340189,1.0,107.73419051008636,264.3412588840932,1.0,283.5839029058505,247.3639756457366,1.0,215.82346400675303,307.124003910639,1.0,164.24869166232247,347.0935480236749,1.0
111,108.10371461231868,82.03949527333442,1.0,285.75093730543875,104.6859385263483,1.0,224.6163192129506,91.97636299937157,1.0,160.43038054201932,106.96087368665867,1.0,112.63380876674677,265.30838010389044,1.0,278.88432427523907,248.62321072811005,1.0,223.1283363156784,311.7688769628351,1.0,159.582901278558,346.8300112592811,1.0
112,113.0618764155067,83.17251246350104,1.0,280.17630038872505,103.75078045245145,1.0,233.43388942770414,91.72777701620082,1.0,154.99820653730498,107.74424833668512,1.0,117.07882346178187,265.17777649092096,1.0,273.70552907387537,248.92795299863025,1.0,231.4261445639617,315.4596639450014,1.0,154.65581027942724,346.9125137322817,1.0
113,119.39046670635591,83.9159199613191,1.0,275.35364735295775,104.20543084168185,1.0,242.53208891703684,91.58906223573995,1.0,149.09711437756906,108.76658168651356,1.0,122.83059102784635,264.32217996532495,1.0,269.03123658933725,249.8365736538751,1.0,239.9215194381261,317.33667819249854,1.0,149.28025788207762,347.0500019131371,1.0
114,122.14470934758924,84.03395424456993,1.0,268.5291554242135,103.69023847668566,1.0,255.67915583696504,91.85153083388987,1.0,142.63308105754376,109.51809809542179,1.0,125.35026875384844,263.0648232048912,1.0,262.587573360997,250.08392538199047,1.0,252.1236120080911,318.52379725620835,1.0,143.44037199108257,346.93773277974844,1.0
115,127.09973282070268,82.7710469867217,1.0,262.57458439156267,103.65340576948459,1.0,265.4957372881597,91.28027122220479,1.0,137.03369611028796,110.3173956208195,1.0,130.06761972275132,261.52588293447565,1.0,256.9048988963551,250.7002140552696,1.0,261.257909430468,318.73199544939746,1.0,138.36407003279345,347.18865203355114,1.0
116,130.71793866487195,81.97836167956756,1.0,256.43043397082585,103.35157250837243,1.0,278.89533000495095,91.88052935854179,1.0,132.10159774587694,111.3368066497439,1.0,133.48393094942767,259.03593442824,1.0,251.0777780384291,250.9452476916529,1.0,273.5938412981945,317.3119128943334,1.0,133.84903803435938,347.36263809405074,1.0
117,134.21900467553712,80.60345602340823,1.0,250.763742100427,103.08278079943008,1.0,287.7990956345205,90.9315482266352,1.0,126.98332775779807,112.39524915274474,1.0,136.86872489677205,257.26041176102717,1.0,245.70309231385727,251.2448721587479,1.0,281.8712365224867,316.4532492501363,1.0,129.16083532804905,347.2101657649318,1.0
118,137.62687481127077,78.97653598471601,1.0,244.9761492756221,102.4462882313544,1.0,296.8515286605674,92.00777051794684,1.0,121.06805646530525,113.8429225045555,1.0,140.1937953535047,255.06500539278593,1.0,240.26206063888867,250.90566147186638,1.0,290.13324920879194,314.42253936999583,1.0,123.71381655076233,347.28763366686,1.0
119,141.2115643574514,78.43988754365324,1.0,238.12342803896618,101.77195006238851,1.0,304.01306387189334,91.35922935069597,1.0,114.88948955623339,115.49884081052733,1.0,143.5537982840109,253.16275049531995,1.0,233.80434352924544,250.3444128576572,1.0,296.78636057300935,313.79671889786545,1.0,118.00524855833886,347.44978063752427,1.0
120,144.8353115451389,76.32906133570626,1.0,232.4679621623304,101.06120768515112,1.0,309.3517970597131,91.05754113265105,1.0,108.40921597937367,117.33866661391717,1.0,147.137218400289,251.02929150308324,1.0,228.50314504355583,250.09320407740216,1.0,301.7310644474244,313.1839532284075,1.0,112.00590124138239,347.8854258576186,1.0
121,149.46687674864205,75.54921531472938,1.0,226.8170355735265,100.32874002681748,1.0,313.85703360345155,91.90762254316931,1.0,102.01849956899444,118.37991028415087,1.0,151.48718972537912,248.38963152575187,1.0,223.2116007489946,249.95591935390277,1.0,305.8153385382034,311.86816695930247,1.0,106.1939963589785,348.1112557297778,1.0
122,154.589395961182,74.72653471717194,1.0,220.92914056735592,100.06447383123532,1.0,318.433666936639,93.2666076704374,1.0,95.76082915931764,119.09958971266633,1.0,156.290085359864,245.10751864398227,1.0,217.61223903812447,249.47895309297624,1.0,309.97332389907007,311.74663708549787,1.0,100.54234742088019,348.09282664375877,1.0
123,157.50587279787192,73.97963580419238,1.0,214.942240190947,99.39064524822032,1.0,321.59475353725634,96.23419699939723,1.0,90.2630547385728,120.42865303568813,1.0,159.04647253850572,241.99256110137625,1.0,211.98968791428481,249.34099919527193,1.0,312.70865734789027,311.0320664854278,1.0,95.48181113049304,348.1371069074836,1.0
124,162.48884906699632,74.87694842300303,1.0,209.1326750640759,99.02210527397742,1.0,324.8356038356807,99.6385770510329,1.0,83.75493198619873,121.17770644877324,1.0,163.5249325301549,239.94912133562516,1.0,206.49083464541127,249.41473993254124,1.0,315.4701725562406,309.5895834378213,1.0,89.60114770061585,347.7758548980277,1.0
125,168.27983009940505,77.39134761346708,1.0,202.76168213699611,96.32041528193349,1.0,327.0031815022759,102.90851038461595,1.0,77.5916863141156,121.74079218114291,1.0,168.5571495079825,238.07653278609072,1.0,200.83731317534105,249.83417251557347,1.0,317.2338500670255,307.78401886117393,1.0,84.05765287569209,348.1152874994435,1.0
126,171.72504274488057,81.47234213244737,1.0,199.64962116979086,93.84008754483395,1.0,324.94804564844054,106.18137382737531,1.0,71.3886346414069,121.86989162139861,1.0,171.2425015240894,237.25238324814958,1.0,198.25896942919485,249.76290923554376,1.0,315.07102412964355,305.52367704332386,1.0,78.53273628278829,347.743816371077,1.0
127,174.36318923008446,87.40265862424786,1.0,197.86554682153388,92.0581989571179,1.0,321.69238029478566,109.15323588959691,1.0,66.63388687821347,122.83641458832463,1.0,172.96066595556067,236.57203191513614,1.0,196.83084350862487,249.20210785887033,1.0,311.7857010198835,302.3709041187508,1.0,74.18004608602068,347.631698732202,1.0
128,175.54655636065962,92.19078755105792,1.0,198.29877425462675,91.04079273530478,1.0,315.4557344723254,111.1310909383733,1.0,61.40386893623327,123.50520417855245,1.0,173.47721163530755,236.47962381131066,1.0,197.39062142086772,247.98149400976223,1.0,305.8100674888482,299.67574422922957,1.0,69.44531026609218,347.3694914406921,1.0
129,174.78524156432047,96.41441222956027,1.0,202.28058191429335,90.50268182647662,1.0,309.44363284196925,109.71435112518998,1.0,56.71750466334893,124.28584131021321,1.0,172.27214919759058,237.22567874509858,1.0,201.25069785652602,245.61324220396162,1.0,300.30003748352635,298.97459353250144,1.0,65.17888619331089,347.2651717442745,1.0
130,168.1652185888231,100.27098291331255,1.0,210.34716328627172,90.58076775331953,1.0,302.9640512097134,108.75379285503993,1.0,58.08878215991852,122.92333683571714,1.0,165.68869377403269,237.15477904213108,1.0,208.91407073416974,242.85786534095146,1.0,294.3243301187568,298.0716968586858,1.0,66.58039746698444,346.96968220000514,1.0
131,161.51634470817285,102.3351828918787,1.0,223.3424501647596,91.19574044761005,1.0,296.66958328696353,107.81609074145898,1.0,55.67302922867465,120.33704733882962,1.0,159.29535435261042,237.19547895037434,1.0,221.17828765853065,238.26524515593388,1.0,288.5231711253645,297.30987667996965,1.0,64.78571556344573,346.19336163011354,1.0
132,154.18933207101028,104.11388568302185,1.0,235.85450612190846,91.76007991577285,1.0,290.12255699509114,106.31115508953344,1.0,57.930237390197064,116.27213374107716,1.0,152.3111567181966,237.402346918259,1.0,233.02970888659453,236.29887598283483,1.0,282.5109455384551,296.23081051814484,1.0,67.34057252434673,345.41722192626156,1.0
133,148.09062427619995,105.6290710842434,1.0,248.10091111905555,93.07995563386721,1.0,282.77977114639924,104.44901988107593,1.0,61.37994728622037,111.99811625627655,1.0,146.4939983898597,237.61487990673928,1.0,244.58015803955325,239.10750289759108,1.0,275.80398789397344,295.8602740946859,1.0,70.98410354795033,344.8668082135253,1.0
