scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
80,144.52913598906554,108.16237777396229,1.0,199.09614540083842,89.69511459198192,1.0,323.2057786133154,104.33447621219165,1.0,150.5164708227968,109.11416552792987,1.0,143.01685058791418,250.41346611669994,1.0,197.9998763863225,224.45871737546278,1.0,313.6142375251393,307.1666432639754,1.0,150.60740678709234,361.4667855006701,1.0
81,140.18831701856638,108.41105411981442,1.0,200.73999007748725,87.90976719014643,1.0,321.7722855767772,106.96608407190413,1.0,147.06978750958513,109.15918148186783,1.0,138.97884319028955,250.83674963826707,1.0,199.87030758597564,225.0112988702746,1.0,312.06217522682357,304.83566105538085,1.0,147.54350055821197,361.5485752364983,1.0
82,137.58054590526075,108.35682766943982,1.0,202.01783187563,85.30057995614162,1.0,318.36597001314243,110.25171709603123,1.0,144.04840624838988,109.75805707254806,1.0,136.57726051865447,251.0657495591172,1.0,201.52630916014436,225.7320094981302,1.0,308.6193051002577,301.68727126854594,1.0,144.78214666468494,361.78227112210294,1.0
83,133.92865425127073,108.4087862857139,1.0,208.75051771962876,83.77156127468072,1.0,313.91285101860433,112.02778626089786,1.0,142.08507758788423,110.40852803831612,1.0,133.19863425405327,251.37743100353964,1.0,208.23552652206632,226.9397813213377,1.0,304.2453417847271,296.9749251365008,1.0,142.95628564310596,362.48124811354376,1.0
84,130.30515323731493,108.23157880703741,1.0,219.73242921744395,81.75071059692766,1.0,309.7977498611364,111.66354201382217,1.0,138.58958037063053,110.8417588458174,1.0,129.87436379748175,251.7460786381854,1.0,219.06753429259334,226.6841080718428,1.0,300.4323302056862,296.2808976262866,1.0,139.79481163073459,362.44477543307516,1.0
85,127.46252862571214,108.74099017010931,1.0,231.4022411715897,81.73944066367942,1.0,306.66542338158604,110.94390482848047,1.0,135.16969265436768,111.76393762708021,1.0,127.18674491114427,251.85417031388818,1.0,230.2713599596137,228.858308202483,1.0,297.5315245130507,294.978057665704,1.0,136.63513351859103,362.63847437696853,1.0
86,123.77663251919817,109.02763137131679,1.0,239.85398833223127,81.98693348987491,1.0,303.57079833509783,110.44435397803467,1.0,128.1497466858161,112.07273261429738,1.0,123.746410217188,251.94823303788172,1.0,238.34556478573512,230.51336328101513,1.0,294.679549015849,294.53541965477234,1.0,130.36139291113636,362.3560871887828,1.0
87,119.60460422043852,109.45281187802493,1.0,249.8821196972122,85.6265242863279,1.0,300.0195443196569,109.4205492016776,1.0,125.16170713345359,113.02144521225847,1.0,119.84527031147269,252.59714673891744,1.0,247.40162112400134,233.53777014278725,1.0,291.44633094895295,294.4666359020641,1.0,127.58102702195089,362.5197459886409,1.0
88,115.79503763682904,109.22896747990369,1.0,260.5993883048189,90.81310485485861,1.0,295.0828283981037,108.88189025901673,1.0,120.21847432166334,113.2015590403843,1.0,116.35275126336971,252.76339017302806,1.0,256.86531306058663,236.44916389635043,1.0,286.90267357965354,294.43551832990335,1.0,123.1697597845252,362.4938298090231,1.0
89,111.93130474739608,109.18112652516777,1.0,267.4169517391278,91.7755466239272,1.0,290.82669453027233,107.76641026132293,1.0,120.29017873330764,112.84315452201417,1.0,112.78449801152837,252.4491913145801,1.0,263.3083297883699,241.16064102691615,1.0,283.02904826929216,294.6047640566887,1.0,123.28362021256018,362.62137099204756,1.0
90,108.11049357407607,109.52187660499806,1.0,274.7293427212918,93.21111473554494,1.0,285.56013114977475,106.81610018345344,1.0,117.36782470147344,113.00122420930195,1.0,109.20692434151282,251.8974332261423,1.0,270.09328394228777,242.380454164124,1.0,278.1979900600868,294.39387636574696,1.0,120.67072077462586,362.86204372791997,1.0
91,104.43349552317105,109.88206399616125,1.0,279.67108527047577,93.9286460762965,1.0,280.5321737810165,105.78262591562776,1.0,111.05352888397098,112.35215956524924,1.0,105.7624389349052,251.61425106776883,1.0,274.74404010544674,244.76445289508183,1.0,273.5881145041174,294.0316198406718,1.0,115.15856842029169,363.0681995817169,1.0
92,100.75728079442467,110.69392218539755,1.0,282.48004570073516,92.42730581127775,1.0,275.98441650405357,105.25419435997668,1.0,101.7476991506334,113.48993765126122,1.0,102.26785656365003,251.71069788022828,1.0,277.7011781040506,246.4340049472704,1.0,269.4007123464325,293.88674421157606,1.0,106.74619101186136,363.2289955031881,1.0
93,96.91837035000876,111.47528506329115,1.0,285.2890876710438,89.63464084738678,1.0,271.75525827366357,104.09544922278728,1.0,102.34688942688928,113.41975066623249,1.0,98.62473284259036,251.61013927732984,1.0,280.8733153275855,248.49524499018844,1.0,265.5473176359349,293.82127014046955,1.0,107.29230572009902,363.8274948056166,1.0
94,92.55696802282407,112.65795714698525,1.0,288.6527603520595,87.5733638959565,1.0,267.1471880730263,104.10631515416144,1.0,99.53404677737497,113.39703417017095,1.0,94.45412126518386,251.90929186462898,1.0,284.4435083512012,249.63896698581172,1.0,261.288029130233,294.1651738074766,1.0,104.8014195542224,364.0700910086449,1.0
95,88.80714956502024,113.96673301285183,1.0,290.27512751875594,86.23751804195143,1.0,262.12340205005216,104.50610018051175,1.0,98.23836453997447,113.23365999187449,1.0,90.82250581091176,251.02120753866677,1.0,286.21605462967887,249.895638643818,1.0,256.60760402304913,294.07128971525384,1.0,103.6757040412248,364.26518091919934,1.0
96,84.38595830030543,115.55871064536156,1.0,291.45341379876095,84.6936870597944,1.0,256.5805475394535,103.60841565115753,1.0,96.13122213564566,113.83234594629985,1.0,86.53645958946989,250.1521055699436,1.0,287.5776564017324,248.91123492605132,1.0,251.5310827290381,294.2986520180627,1.0,101.73170125429061,365.2588313698497,1.0
97,81.37573691896262,116.43378703763368,1.0,292.04665205406565,83.81766005956553,1.0,250.2933475545598,102.91885460496601,1.0,94.01907691103719,99.80292147995647,1.0,83.64741349168202,249.9912214542328,1.0,288.27908347561817,248.41130634913952,1.0,245.73716717432632,294.016382739916,1.0,101.77982755299826,364.74847588221775,1.0
98,77.46095426501407,118.36091763280439,1.0,292.8167825307011,83.77942738182924,1.0,245.41311945236623,102.60772948738314,1.0,96.26267475457509,96.53177258853385,1.0,79.7878007907679,248.9853772825788,1.0,288.9924608207331,246.52380969422006,1.0,241.2200011221121,293.57418444730973,1.0,104.229347194398,365.93739716595223,1.0
99,73.3777342190846,119.98808048363708,1.0,292.8969529327013,84.13105500698097,1.0,240.25753564202907,101.55216390855415,1.0,107.75885666523078,91.5805924968812,1.0,75.8138786821147,248.5433146173127,1.0,288.99081075630573,245.15984637412646,1.0,236.4950774548739,293.27403528693185,1.0,115.10966844330936,365.8680744006944,1.0
100,69.16112622923816,119.04697664352089,1.0,293.19993641697494,85.24309251718473,1.0,235.03954148080663,101.38293866989967,1.0,120.96496066950752,84.58069678190175,1.0,72.02231462316232,247.72768003328312,1.0,289.08066344920616,243.87154684602538,1.0,231.66085634720196,292.9633932651549,1.0,127.77918131512578,364.6242861798294,1.0
101,67.70486765853329,116.77675744801135,1.0,294.8801049838647,87.95533179199813,1.0,230.0258055305817,101.22618193707748,1.0,137.78236534745363,84.38524741088757,1.0,70.94888997970925,247.65001799681363,1.0,290.2269608227101,242.4048706317928,1.0,227.02099412210353,292.8414912596808,1.0,142.712143875456,362.5471413049968,1.0
102,67.18463968659756,113.39999123726885,1.0,295.54768112145945,89.61755876673588,1.0,225.0875523141158,100.37074118650315,1.0,155.10058102127246,83.67587426301263,1.0,70.87617486649417,247.82807039122832,1.0,290.5784483239008,241.22211013744317,1.0,222.51263384937613,293.40665106573283,1.0,158.17049519453568,361.77290622918053,1.0
103,68.21025062146322,107.92020768911888,1.0,297.6838181480543,91.3879689853235,1.0,218.53941828477522,100.21515245075233,1.0,170.29972239916418,83.98654307913122,1.0,72.48764068965127,248.25239320999742,1.0,292.3243404049699,240.45240690182635,1.0,216.4554890905804,293.426314962567,1.0,171.55141727645454,353.87595696879936,1.0
104,69.78028711152832,97.96418682250332,1.0,298.61542535896547,94.20543358303067,1.0,213.36468783632793,100.58890728039138,1.0,177.32641635912336,88.81762091067739,1.0,75.15071731252574,249.70891099949762,1.0,292.7608929597651,240.48177984435213,1.0,211.6293721970934,293.0948680238067,1.0,177.1131690740966,352.6330083321343,1.0
105,75.19903473343469,91.93243014900905,1.0,300.2431132874177,95.85007502288684,1.0,209.57343254298317,101.18392698366425,1.0,184.97284545933164,92.15623468438105,1.0,80.89910581691615,251.21511489758282,1.0,294.0589818782837,240.88008904876182,1.0,208.0854481164039,293.1901464066781,1.0,183.42848200585195,351.2292728121396,1.0
106,79.57676536116622,88.3956422040715,1.0,300.5326457679186,96.66773283293179,1.0,206.93303089317646,101.14826706044296,1.0,181.95888785167742,97.40933153414171,1.0,85.41214847802743,255.62676808468782,1.0,294.2037586097428,240.87209062659315,1.0,205.66109080724857,293.8326959004011,1.0,180.0022530517611,347.4181789997349,1.0
107,85.65127867365983,81.66051257026345,1.0,300.0254097874338,100.73323383971203,1.0,206.96164497517935,99.45883100656442,1.0,179.80229470792108,102.85743429576496,1.0,91.86047427699,258.1161627217004,1.0,293.08339501680524,242.27970535914767,1.0,205.83526443615628,295.4548670138173,1.0,177.3404846876746,347.41203524733777,1.0
108,91.30549591468524,79.4932723765184,1.0,297.669941894805,101.74846252145791,1.0,205.11617746619714,97.33608832492668,1.0,174.41829247389816,103.94256404720166,1.0,97.36811362359268,260.34755369828576,1.0,290.6948423327487,244.15934043932467,1.0,204.28180200168487,296.54871476182996,1.0,172.40883086570912,346.76097747186947,1.0
109,97.2039356406635,79.56119176407708,1.0,295.83371424690904,105.21266784409531,1.0,211.66117583356174,94.85510377552332,1.0,170.15728204351706,104.73182185047408,1.0,102.82104931923271,261.3589056252281,1.0,288.3900747190996,244.94655498812773,1.0,210.60051515673302,300.16095594091775,1.0,168.51815405871486,346.5938970480242,1.0
110,102.34764236929293,79.33883696493966,1.0,290.8725153992707,105.52721752596737,1.0,216.91547083998003,93.24097187317344,1.0,165.56382896766672,105.98634081629221,1.0,107.62170930448265,263.4789246014016,1.0,283.6230291085157,246.94376876490165,1.0,215.70549587442548,304.8114501757039,1.0,164.27425502208064,347.1329123544922,1.0
111,107.87069727524126,80.84501003683582,1.0,285.8661332311349,104.84180508751352,1.0,224.41328204361065,91.24084088475419,1.0,160.47733501333346,107.05770954109589,1.0,112.56084013876735,265.1610325625009,1.0,278.9684838874162,248.56718770170497,1.0,222.94559912677767,310.5700420847898,1.0,159.611231728205,346.82533494814606,1.0
112,112.72620886258827,82.31583157569328,1.0,280.1781367854522,103.73792230821225,1.0,233.26366438558622,91.40816020641995,1.0,155.0168475504817,107.7977550725025,1.0,116.87356666804935,265.37817054072804,1.0,273.7077848661662,248.82786055245367,1.0,231.27045714467735,314.9286353708137,1.0,154.6648703703492,346.895810842001,1.0
113,119.35957025016134,83.80868642928519,1.0,275.4034927267282,104.26562201826879,1.0,242.02722523866788,91.10729980670895,1.0,149.25715165271947,108.9819913244244,1.0,122.8183250369977,264.6845009494923,1.0,269.0694199174094,249.85002824026276,1.0,239.46997456357636,316.9615739666,1.0,149.39271385324318,347.0533431439367,1.0
114,122.09941895440706,84.22751280129533,1.0,268.832004938024,103.92027571895935,1.0,255.23066104031932,92.34655895945156,1.0,142.74961277885717,109.84802349301745,1.0,125.29121336320222,263.718377738342,1.0,262.8391444198632,250.01660517819172,1.0,251.69300696185582,318.9598760876922,1.0,143.49817115362362,346.90007534673816,1.0
115,127.20719056842543,83.3945155456475,1.0,262.6674170068486,103.79842745660643,1.0,265.26017799722445,91.45105293585702,1.0,137.0733916075614,110.39871965824824,1.0,130.09300346886783,261.6446990195178,1.0,256.97045445023457,250.7103233797196,1.0,261.0729392852245,320.12657429331483,1.0,138.3879634114797,347.1682572531272,1.0
116,130.81398393593872,82.70674030937904,1.0,256.5200213454811,103.56384916258817,1.0,278.5819749363949,93.03724682303086,1.0,132.1244598881515,111.27516846998601,1.0,133.48858537634007,259.416746911306,1.0,251.12925523347806,250.94894432732252,1.0,273.2509893259474,317.77174846370525,1.0,133.87819147371206,347.4130121355565,1.0
117,134.3544545751559,81.75102744919847,1.0,250.85005130482395,103.09521690756026,1.0,287.7424278204803,90.90217416808795,1.0,127.04163660134734,112.32395881182326,1.0,136.86294509709316,258.0270153395895,1.0,245.78501285021096,251.32946010321547,1.0,281.8578780619748,317.6641844169423,1.0,129.2224669520984,347.22301367761577,1.0
118,137.6469682961981,79.11157518980279,1.0,245.01507057517077,102.59898728241896,1.0,296.8493212345144,92.53487082882488,1.0,121.10867958876221,113.76173962914483,1.0,140.1983412210266,255.30366732879756,1.0,240.27679225897228,251.04301623591263,1.0,290.1136561115946,314.8387435925408,1.0,123.7609813682234,347.2840044161452,1.0
119,141.368659764507,78.79590481149717,1.0,238.16891518738626,101.89132082593822,1.0,303.9788702563856,91.49707541670506,1.0,114.90035498492469,115.37824458590646,1.0,143.65813144948706,253.3757725623738,1.0,233.82999361460134,250.43411369095574,1.0,296.74834619381664,313.8491208822589,1.0,118.03103428512807,347.3979628068072,1.0
120,144.83031029861212,76.36871471634166,1.0,232.5564430819527,101.394978429295,1.0,309.3195258454124,91.02082296258746,1.0,108.45567527784219,117.45835934173314,1.0,147.1348395457922,251.7807545013991,1.0,228.53510353991055,250.1716017278712,1.0,301.7156659409268,313.58431611817315,1.0,112.0292462850357,347.7049490180397,1.0
121,149.43438953823465,75.62239252693323,1.0,226.85345758525798,100.42906495750255,1.0,313.8348607620944,91.51059241210731,1.0,102.06578822866615,118.50569101798605,1.0,151.46518065720184,250.19163227783443,1.0,223.23547168414206,250.28743174310452,1.0,305.81733628424183,311.85613207243796,1.0,106.21789246936241,348.01210218806995,1.0
122,154.62681671923644,74.94002455746576,1.0,221.02667670815262,100.1499898675963,1.0,318.3793111241427,92.96802905101697,1.0,95.8244744333335,119.06763520583972,1.0,156.30988375646146,246.27585422355708,1.0,217.69403420284956,249.62333282485926,1.0,309.93760555144985,311.66289698854376,1.0,100.60335279270619,348.11064409704176,1.0
123,157.46412790670823,73.8500013289245,1.0,215.05745879820037,99.52647531465436,1.0,321.5692123335897,95.39622112392178,1.0,90.34555628010574,120.47276675841309,1.0,159.0293083083713,242.61536906942632,1.0,212.0788509937748,249.39538620772205,1.0,312.734119707979,311.05683977872144,1.0,95.54993592555573,348.2589125477065,1.0
124,162.3040930415565,73.86135112482559,1.0,209.17510807332144,99.22360253525635,1.0,324.7959690706265,99.24205889660215,1.0,83.81616502855431,121.25961785129948,1.0,163.48088239435035,240.42773198733653,1.0,206.49742241452958,249.3230056269652,1.0,315.45937000023616,309.6877318433491,1.0,89.64388870548294,347.73262221013914,1.0
125,168.1168473568035,76.61306147707296,1.0,202.78548670489994,96.98796272870473,1.0,327.00230271232465,102.72815056164418,1.0,77.63793012495236,121.95747497939205,1.0,168.5007087760073,238.13203471683522,1.0,200.75132983072683,249.77988404116178,1.0,317.2471291301173,307.9031670693025,1.0,84.0690830969122,348.13393653054766,1.0
126,171.2707495904,80.48530347531053,1.0,199.7713848082757,94.4632540327679,1.0,324.9536984781324,105.97014490539601,1.0,71.3976591069269,121.85645894808665,1.0,170.94126848977723,237.23574964957794,1.0,198.27888167024042,250.02393067937075,1.0,315.0931763231144,305.67646275859084,1.0,78.54302464570114,347.7982902072439,1.0
127,174.02930157360265,86.28862920736253,1.0,197.93711450271036,92.59744756906746,1.0,321.70427942288836,108.4781194332127,1.0,66.67874800438244,122.91451535768903,1.0,172.78562138654473,236.51445036943227,1.0,196.82868514620344,250.24866606384063,1.0,311.84833515225125,302.7799175097601,1.0,74.20973212697456,347.7070291879708,1.0
128,175.24524256905698,91.3305818106453,1.0,197.99887921208463,91.0759978873036,1.0,315.4694455637312,111.23253348509607,1.0,61.41045149282872,123.53574101045803,1.0,173.3009090796503,236.33497459402744,1.0,197.1175429723877,249.2233188748772,1.0,305.8212086395415,299.8145425533502,1.0,69.44707566047819,347.38416635264065,1.0
129,174.80595113152208,96.36732460458441,1.0,202.0855909283078,90.06967618516823,1.0,309.4825129889866,109.78986804653941,1.0,56.72142367482938,124.48817935038014,1.0,172.2971902304077,237.25056521729556,1.0,201.14712593847975,246.43898374952892,1.0,300.3365189438398,299.13038288794485,1.0,65.1544993090362,347.25505306450447,1.0
130,168.21541215797552,100.19702712862569,1.0,210.122766645563,89.49159261876578,1.0,302.9829278372349,108.79052202485266,1.0,58.31222321293576,123.79734478889277,1.0,165.7444436298747,237.20366233144318,1.0,208.89421347177438,244.05023509831372,1.0,294.3444581534217,298.2255796147138,1.0,66.65832344133963,346.9283719138616,1.0
131,161.58693936661265,102.33727520250075,1.0,223.04265710567685,90.62370416026195,1.0,296.6732157759319,107.89046072226441,1.0,56.9454550212361,121.32957786450986,1.0,159.36066937365047,237.22967943327163,1.0,220.98833432208997,238.54857071709176,1.0,288.5283229042335,297.5064249991777,1.0,65.77637059121042,345.92691516882905,1.0
132,154.2054365539099,104.10678380317044,1.0,235.76269525741102,91.6635974297254,1.0,290.20327984971595,107.07752330706937,1.0,58.475866196939386,118.95354873109083,1.0,152.32711560635408,237.42584496450664,1.0,232.9552346627614,236.15888780973674,1.0,282.5454001118314,296.3567119479655,1.0,67.45380071548573,345.0749173474113,1.0
